Date,Open,High,Low,Close,Volume,Adj Close
2009-01-02,52.44,53.5,52.05,53.35,3687200,46.31
2009-01-05,53.18,53.62,51.8,52.29,5890900,45.39
2009-01-06,52.52,52.58,51.08,51.45,6472900,44.66
2009-01-07,51.0,51.35,49.69,50.12,6870000,43.51
2009-01-08,49.55,51.9,49.38,50.65,7287100,43.97
2009-01-09,50.24,50.98,48.91,49.14,4577100,42.66
2009-01-12,49.59,50.13,48.92,49.43,4812900,42.91
2009-01-13,49.06,50.36,48.55,48.94,6310400,42.48
2009-01-14,48.35,48.58,47.44,47.63,7906800,41.35
2009-01-15,47.52,48.94,47.25,48.47,6015900,42.08
2009-01-16,49.31,49.31,47.86,48.8,6413000,42.36
2009-01-20,49.17,49.21,47.15,47.22,7370300,40.99
2009-01-21,47.26,48.04,46.58,47.9,6242200,41.58
2009-01-22,47.55,47.88,46.67,47.45,6144900,41.19
2009-01-23,46.9,47.51,46.21,46.97,4906200,40.77
2009-01-26,47.48,48.03,46.94,47.35,4091900,41.1
2009-01-27,47.39,48.08,47.08,47.9,4085300,41.58
2009-01-28,48.07,48.52,47.39,47.81,5163300,41.5
2009-01-29,47.99,48.0,46.34,46.45,4706600,40.32
2009-01-30,46.55,46.66,44.79,45.03,6682800,39.09
2009-02-02,44.78,45.67,44.53,45.3,4782600,39.32
2009-02-03,45.47,46.18,44.87,46.12,5326400,40.04
2009-02-04,42.74,43.5,41.83,42.98,20971900,37.31
2009-02-05,42.85,43.96,42.41,43.83,9886100,38.05
2009-02-06,44.1,45.48,44.0,45.21,8261300,39.25
2009-02-09,44.78,45.41,44.57,45.17,5332500,39.21
2009-02-10,44.8,45.6,43.78,43.97,6590400,38.17
2009-02-11,44.17,44.46,43.08,43.54,4778800,37.93
2009-02-12,43.5,44.39,42.89,44.32,6573000,38.61
2009-02-13,44.28,44.29,42.62,42.76,4873100,37.25
2009-02-17,42.15,42.74,41.9,42.12,6194100,36.7
2009-02-18,42.2,42.63,41.72,42.38,6191500,36.92
2009-02-19,42.74,43.47,42.59,42.62,5451200,37.13
2009-02-20,42.53,43.29,42.1,42.76,6996200,37.25
2009-02-23,42.8,43.23,41.04,41.17,6430200,35.87
2009-02-24,41.12,42.78,41.05,42.55,6083600,37.07
2009-02-25,42.22,42.79,41.32,42.0,6932700,36.59
2009-02-26,42.35,42.44,41.55,41.55,4907600,36.2
2009-02-27,41.29,43.03,41.25,42.34,7385700,36.89
2009-03-02,41.71,42.86,40.72,40.84,7625200,35.58
2009-03-03,41.31,41.86,40.25,40.69,8133400,35.45
2009-03-04,41.11,41.9,40.15,40.81,14476000,35.56
2009-03-05,40.54,40.95,39.26,39.56,8932600,34.47
2009-03-06,39.58,39.74,38.17,38.98,7087200,33.96
2009-03-09,38.44,39.47,38.18,38.44,6474500,33.49
2009-03-10,39.03,40.19,38.65,40.14,8581000,34.97
2009-03-11,40.12,40.43,39.34,39.56,6356500,34.47
2009-03-12,39.96,40.99,39.33,40.86,6020300,35.6
2009-03-13,40.99,42.4,40.5,42.2,6387500,36.77
2009-03-16,42.13,43.02,42.0,42.12,4879100,36.7
2009-03-17,43.09,44.02,42.81,43.98,6168300,38.32
2009-03-18,43.9,45.04,43.08,44.46,7082400,38.74
